ROI_type,dice_coef,task,,,
Whole Hippocampus,0.915079479,validation,,,
Whole Hippocampus,0.93143561,validation,,,
Whole Hippocampus,0.916290468,validation,,,
Whole Hippocampus,0.881656805,validation,,,
Whole Hippocampus,0.897073239,validation,,,
Whole Hippocampus,0.899734748,validation,,,
Whole Hippocampus,0.937131348,validation,,,
Whole Hippocampus,0.926113041,validation,,,
Whole Hippocampus,0.929898143,validation,,,
Whole Hippocampus,0.915497076,validation,,,
Whole Hippocampus,0.930298273,validation,,,
Whole Hippocampus,0.897084877,validation,,,
Whole Hippocampus,0.903979678,validation,,,
Whole Hippocampus,0.893565481,validation,,,
Whole Hippocampus,0.903731747,validation,,,
Whole Hippocampus,0.918882979,validation,,,
mean,0.830668663,validation,,,
mean,0.889251519,validation,,,
mean,0.881513863,validation,,,
mean,0.884558692,validation,,,
mean,0.861821693,validation,,,
mean,0.859754894,validation,,,
mean,0.885229195,validation,,,
mean,0.799442869,validation,,,
mean,0.835258021,validation,,,
mean,0.898678287,validation,,,
mean,0.909313381,validation,,,
mean,0.832717252,validation,,,
mean,0.883649739,validation,,,
mean,0.868923713,validation,,,
mean,0.902266134,validation,,,
mean,0.810912032,validation,,,
mean,0.849526283,validation,,,
mean,0.871108115,validation,,,
mean,0.813146944,validation,,,
mean,0.887562272,validation,,,
mean,0.885134808,validation,,,
mean,0.895414038,validation,,,
mean,0.868260167,validation,,,
mean,0.853398074,validation,,,
mean,0.90880779,validation,,,
mean,0.910946747,validation,,,
mean,0.902152435,validation,,,
mean,0.881186146,validation,,,
mean,0.876660123,validation,,,
mean,0.870861763,validation,,,
mean,0.911255227,validation,,,
mean,0.924136772,validation,,,
mean,0.903489636,validation,,,
mean,0.851830808,validation,,,
mean,0.8957128,validation,,,
mean,0.848067291,validation,,,
mean,0.874845154,validation,,,
mean,0.883816074,validation,,,
mean,0.892519395,validation,,,
mean,0.906363674,validation,,,
Anterior,0.912417516,test,,,
Anterior,0.919740918,test,,,
Anterior,0.892457058,test,,,
Anterior,0.879494008,test,,An,pos
Anterior,0.91730868,test,,0.869862565,0.850876067
Anterior,0.861362266,test,,,
Anterior,0.887757699,test,,,
Anterior,0.876658477,test,,,
Anterior,0.886223663,test,,,
Anterior,0.819373219,test,,,
Anterior,0.865633075,test,,,
Anterior,0.898286346,test,,,
Anterior,0.906969206,test,,,
Anterior,0.892753623,test,,,
Anterior,0.901012373,test,,,
Anterior,0.905935614,test,,,
Anterior,0.825486503,test,,,
Anterior,0.934668335,test,,,
Anterior,0.851851852,test,,,
Anterior,0.852901484,test,,,
Anterior,0.886451613,test,,,
Anterior,0.856888361,test,,,
Anterior,0.888432179,test,,,
Anterior,0.79698303,test,,,
Anterior,0.81253406,test,,,
Anterior,0.864986837,test,,,
Anterior,0.862218371,test,,,
Anterior,0.83258499,test,,,
Anterior,0.829804784,test,,,
Anterior,0.861895161,test,,,
Anterior,0.882991556,test,,,
Anterior,0.897979798,test,,,
Anterior,0.903919373,test,,,
Anterior,0.826408361,test,,,
Anterior,0.821563089,test,,,
Anterior,0.896107876,test,,,
Anterior,0.897714286,test,,,
Anterior,0.815483871,test,,,
Anterior,0.848362313,test,,,
Anterior,0.822900763,test,,,
Posterior,0.910259707,test,,,
Posterior,0.912577833,test,,,
Posterior,0.871069182,test,,,
Posterior,0.844266971,test,,,
Posterior,0.90978642,test,,,
Posterior,0.844756136,test,,,
Posterior,0.864819005,test,,,
Posterior,0.839690584,test,,,
Posterior,0.858800774,test,,,
Posterior,0.795760294,test,,,
Posterior,0.860637088,test,,,
Posterior,0.845216332,test,,,
Posterior,0.902995328,test,,,
Posterior,0.878454681,test,,,
Posterior,0.862264715,test,,,
Posterior,0.861738324,test,,,
Posterior,0.785612536,test,,,
Posterior,0.919833729,test,,,
Posterior,0.824692678,test,,,
Posterior,0.77808775,test,,,
Posterior,0.921556886,test,,,
Posterior,0.808166139,test,,,
Posterior,0.852143482,test,,,
Posterior,0.80408279,test,,,
Posterior,0.793874426,test,,,
Posterior,0.813405048,test,,,
Posterior,0.868449982,test,,,
Posterior,0.838464199,test,,,
Posterior,0.801273885,test,,,
Posterior,0.903816794,test,,,
Posterior,0.877031419,test,,,
Posterior,0.897709924,test,,,
Posterior,0.893256728,test,,,
Posterior,0.815366972,test,,,
Posterior,0.754820937,test,,,
Posterior,0.877501516,test,,,
Posterior,0.852756892,test,,,
Posterior,0.809996796,test,,,
Posterior,0.833109017,test,,,
Posterior,0.846938776,test,,,
Whole Hippocampus,0.933407172,test,,,
Whole Hippocampus,0.931271478,test,,,
Whole Hippocampus,0.880846705,test,,,
Whole Hippocampus,0.878955453,test,,,
Whole Hippocampus,0.915374769,test,,,
Whole Hippocampus,0.905654531,test,,,
Whole Hippocampus,0.891091762,test,,,
Whole Hippocampus,0.87325745,test,,,
Whole Hippocampus,0.877954145,test,,,
Whole Hippocampus,0.840516519,test,,,
Whole Hippocampus,0.876588022,test,,,
Whole Hippocampus,0.886956522,test,,,
Whole Hippocampus,0.91225461,test,,,
Whole Hippocampus,0.930313125,test,,,
Whole Hippocampus,0.898449949,test,,,
Whole Hippocampus,0.886114579,test,,,
Whole Hippocampus,0.826826827,test,,,
Whole Hippocampus,0.945266875,test,,,
Whole Hippocampus,0.851902174,test,,,
Whole Hippocampus,0.82792887,test,,,
Whole Hippocampus,0.904658385,test,,,
Whole Hippocampus,0.851989048,test,,,
Whole Hippocampus,0.878419898,test,,,
Whole Hippocampus,0.873751677,test,,,
Whole Hippocampus,0.883056957,test,,,
Whole Hippocampus,0.905437352,test,,,
Whole Hippocampus,0.928330355,test,,,
Whole Hippocampus,0.900981861,test,,,
Whole Hippocampus,0.891840047,test,,,
Whole Hippocampus,0.894150418,test,,,
Whole Hippocampus,0.884777338,test,,,
Whole Hippocampus,0.935176227,test,,,
Whole Hippocampus,0.936438497,test,,,
Whole Hippocampus,0.823640534,test,,,
Whole Hippocampus,0.811119573,test,,,
Whole Hippocampus,0.890717878,test,,,
Whole Hippocampus,0.897788404,test,,,
Whole Hippocampus,0.866691149,test,,,
Whole Hippocampus,0.865381084,test,,,
Whole Hippocampus,0.876584638,test,,,
mean,0.911338612,test,,,
mean,0.916159376,test,,,
mean,0.88176312,test,,,
mean,0.861880489,test,,,
mean,0.91354755,test,,,
mean,0.853059201,test,,,
mean,0.876288352,test,,,
mean,0.85817453,test,,,
mean,0.872512218,test,,,
mean,0.807566756,test,,,
mean,0.863135081,test,,,
mean,0.871751339,test,,,
mean,0.904982267,test,,,
mean,0.885604152,test,,,
mean,0.881638544,test,,,
mean,0.883836969,test,,,
mean,0.80554952,test,,,
mean,0.927251032,test,,,
mean,0.838272265,test,,,
mean,0.815494617,test,,,
mean,0.90400425,test,,,
mean,0.83252725,test,,,
mean,0.87028783,test,,,
mean,0.80053291,test,,,
mean,0.803204243,test,,,
mean,0.839195942,test,,,
mean,0.865334176,test,,,
mean,0.835524595,test,,,
mean,0.815539335,test,,,
mean,0.882855978,test,,,
mean,0.880011488,test,,,
mean,0.897844861,test,,,
mean,0.898588051,test,,,
mean,0.820887667,test,,,
mean,0.788192013,test,,,
mean,0.886804696,test,,,
mean,0.875235589,test,,,
mean,0.812740333,test,,,
mean,0.840735665,test,,,
mean,0.834919769,test,,,
