ROI_type,dice_coef,task,,,
Tumor,0.465611125,train,,,
Tumor,0.628056628,train,,,
Vessel+Tumor,0.618306487,train,,,
Vessel+Tumor,0.456562595,train,,,
Vessel+Tumor,0.529011249,train,,,
Vessel+Tumor,0.315729389,train,,,
Vessel+Tumor,0.852689387,train,,,
Vessel+Tumor,0.488569086,train,,,
Vessel+Tumor,0.721509725,train,,,
Vessel+Tumor,0.685252431,train,,,
Vessel+Tumor,0.75440434,train,,,
Vessel+Tumor,0.756618084,train,,,
Vessel+Tumor,0.710911386,train,,,
Vessel+Tumor,0.739578466,train,,,
Vessel+Tumor,0.303371776,train,,,
Vessel+Tumor,0.634242049,train,,,
Vessel+Tumor,0.889326199,train,,,
Vessel+Tumor,0.899225421,train,,,
Vessel+Tumor,0.635028804,train,,,
Vessel+Tumor,0.818805862,train,,,
Vessel+Tumor,0.803973113,train,,,
Vessel+Tumor,0.592139007,train,,,
Vessel+Tumor,0.713290806,train,,,
Vessel+Tumor,0.872187286,train,,,
Vessel+Tumor,0.763419203,train,,,
Vessel+Tumor,0.844766884,train,,,
Vessel+Tumor,0.421211486,train,,,
Vessel+Tumor,0.808092814,train,,,
Vessel+Tumor,0.510835476,train,,,
Vessel+Tumor,0.597518952,train,,,
Vessel+Tumor,0.780868677,train,,,
Vessel+Tumor,0.195789398,train,,,
Vessel+Tumor,0.78705131,train,,,
Vessel+Tumor,0.662003303,train,,,
Vessel+Tumor,0.363486163,train,,,
Vessel+Tumor,0.345184606,train,,,
Vessel+Tumor,0.66102147,train,,,
Vessel+Tumor,0.629744423,train,,,
Vessel+Tumor,0.453996635,train,,,
Vessel+Tumor,0.737878788,train,,,
Vessel+Tumor,0.573568189,train,,,
Vessel+Tumor,0.552716859,train,,,
Vessel+Tumor,0.814983158,train,,,
Vessel+Tumor,0.826487602,train,,,
Vessel+Tumor,0.597792566,train,,,
Vessel+Tumor,0.908687429,train,,,
Vessel+Tumor,0.881936317,train,,,
Vessel+Tumor,0.568616478,train,,,
Vessel+Tumor,0.084936762,train,,,
Vessel+Tumor,0.574048128,train,,,
Vessel+Tumor,0.42333988,train,,,
Vessel+Tumor,0.673175267,train,,,
Vessel+Tumor,0.705561681,train,,,
Vessel+Tumor,0.908458743,train,,,
Vessel+Tumor,0.672393968,train,,,
Vessel+Tumor,0.71227617,train,,,
Vessel+Tumor,0.874993964,train,,,
Vessel+Tumor,0.479349427,train,,,
Vessel+Tumor,0.516497835,train,,,
Vessel+Tumor,0.79164036,train,,,
Vessel+Tumor,0.862329544,train,,,
Vessel+Tumor,0.899007209,train,,,
Vessel+Tumor,0.821594138,train,,,
Vessel+Tumor,0.480522018,train,,,
Vessel+Tumor,0.66749165,train,,,
Vessel+Tumor,0.887476472,train,,,
Vessel+Tumor,0.869956453,train,,,
Vessel+Tumor,0.635207857,train,,,
